,YWHAB,YWHAE,YWHAZ,EIF4EBP1,TP53BP1,ARAF,ACACA,ACACA ACACB,ACVRL1,PRKAA1,AR,DIRAS3,ASNS,ATM,TUBA1B,AKT1 AKT2 AKT3,ANXA1,ANXA7,BRAF,BAD,BAK1,BAP1,BAX,BCL2,BCL2L1,BECN1,BID,BCL2L11,RAF1,MS4A1,PECAM1,ITGA2,CDK1,CASP7,CASP8,CAV1,CHEK1,CHEK2,CLDN7,COL6A1,CCNB1,CCND1,CCNE1,CCNE2,PARK7,DVL3,CDH1,EGFR,ESR1,ERCC1,MAPK1,ETS1,FASN,FOXO3,FN1,FOXM1,G6PD,GAB2,GAPDH,GATA3,GSK3A GSK3B,ERBB2,ERBB3,HSPA1A,NRG1,IGFBP2,INPP4B,IRS1,MAPK9,MAPK8,XRCC5,STK11,LCK,MAPK1 MAPK3,MAP2K1,ERRFI1,MSH2,MSH6,MYH11,MRE11A,MYH9,CDH2,NRAS,NDRG1,NFKB1,NF2,NOTCH1,CDH3,SERPINE1,PARP1,PCNA,PDCD4,PDK1,PEA15,PIK3CA ,PIK3R1 PIK3R2,PRKCA ,PRKCD,PRKCB,PGR,AKT1S1,PRDX1,PREX1,PTEN,PXN,RBM15,RAB11A RAB11B,RAB25,RAD50,RAD51,RPTOR,RB1,RICTOR,RPS6,SCD,SETD2,SRSF1,STAT3,STAT5A,SHC1,DIABLO,SMAD1,SMAD3,SMAD4,SNAI1,SRC,STMN1,SYK,WWTR1,TFRC,TIGAR,TSC1,NKX2-1,TGM2,TSC2,KDR,VHL,XBP1,XRCC1,YAP1,YBX1,CTNNB1,JUN,KIT,MET,MYC,BIRC2 ,EEF2,EEF2K,EIF4E,MTOR,CDKN1A,CDKN1B,MAPK14,TP53,SQSTM1,RPS6KB1,RPS6KA1
TCGA-35-5375-01,0.023060115,0.122739538,0.273024731,0.577207885,-0.432506327,1.1267153559999998,0.439209013,0.202189212,-0.123182837,0.132087567,0.331438483,0.029920084,0.234081222,-0.051880844,0.569609088,-0.283755635,0.164670124,0.031879414,1.435882252,0.13722451800000002,0.254313003,0.038111864,0.223583274,0.01068388,0.425241088,0.103571124,0.170401738,0.733392788,-0.13625353699999998,-0.23723838100000005,-0.364633404,-0.72593327,-0.065407963,-0.067711614,-0.419467441,-1.576049116,0.165052571,0.341659358,-0.859868755,0.316639242,1.533301849,0.054902718,0.484396862,0.347910631,0.10604993,0.421125518,-0.530938448,-0.139926316,-0.188492963,-0.402399474,-0.488272785,-0.308226981,0.009554751,0.197721433,-0.326058284,0.570579308,3.208056384,-0.525464585,0.905682647,-0.334269308,0.067008364,-0.560440495,0.901753245,1.254876363,0.014599391,1.272243579,-0.861862398,0.152845938,-0.032957409,0.049694332,-0.19949717600000005,-0.525498915,-0.074547822,-0.950079692,-0.234864955,-0.375655593,0.509701634,0.6868585420000001,-1.912607419,0.188154976,-0.677289261,0.245121248,0.116457622,1.433112444,0.023897693,-0.595587244,0.217357971,-0.009121464,0.453181139,-0.130795014,0.659397044,0.108719008,-0.056101755,-0.384741034,0.005709335,0.089108449,-0.369218219,-0.08093915,-0.013511112,-0.159360285,0.143245748,0.8400558109999999,-0.076072805,-0.21835385,-0.12954449,-0.17370301,-0.103162861,0.391565873,-0.075657646,0.189111884,-0.395874068,-0.576905485,-0.6044483310000001,0.077271184,0.048881737,0.954350493,0.137331671,-0.472725566,-0.528098254,-0.13432973199999998,0.162314718,-0.139279334,0.023436983,0.140811325,-0.312338985,0.467558304,0.406689179,-0.6716904109999999,0.06660741,1.099035072,-0.277697168,-0.519406637,-1.934619477,-0.128272739,-0.485437267,-0.515752347,-1.747665171,-0.100294776,0.296092902,0.053122936,-0.6316210210000001,-0.7896894309999999,-0.172653058,-0.467428175,-0.216634588,-0.215976344,-0.498490162,0.011775882,-0.345957986,-0.316609252,-0.179407631,0.091751324,-0.0123195,0.03837313,1.164564045,0.668489848,-0.222451517,-0.499218362
TCGA-38-6178-01,-0.067440497,-0.124831621,-0.215157845,-0.125584669,0.708513051,0.451901001,-0.605917865,0.05536179,-0.049310242,0.07638072900000001,-0.12829666,0.019533108,0.48905079,0.760561357,0.258728172,0.600104693,0.015194891,0.216782419,0.546023868,0.261778942,0.057891591,-0.12956826300000002,-0.08412768699999999,-0.168852793,-0.149867287,-0.016249765,0.08276289999999999,-0.180954261,-0.108912155,0.298003,-0.371567189,0.356447669,-0.097478463,-0.416002464,0.064690308,-0.07813595,-0.299347084,0.5812074660000001,0.127234356,-0.183807518,-0.023382121,-0.13805101,-0.323817655,-0.154053788,0.131774878,-0.19510208,0.397731308,1.169554573,0.079876386,-0.04298605,0.031330672000000004,0.422976264,-0.8553113059999999,-0.035426724,0.257149384,-0.31046777600000003,-0.029288219,0.451483967,0.208855114,0.1177603,-0.059985665,0.472346813,-0.290675025,0.295335236,-0.192144334,0.123653216,0.408902988,0.231381408,0.060966923,-0.209049393,0.783854609,0.0374133,0.053371428,-0.104268272,-0.28685725300000003,0.453732561,0.499448529,0.235695381,2.114996105,-0.108363455,-0.846835413,-0.189987479,-0.037199743,1.383529961,1.183505305,-0.317235233,-0.136891976,0.142203879,0.6426741739999999,-0.104813115,-0.006468224,0.26713636,-0.049731986,-0.01361845,0.111567566,0.053019632,0.189138219,0.090795228,1.074420549,-0.305451019,0.020444398,-0.366960696,-0.023253367,0.502404281,-0.335778635,0.651010101,-0.200289433,-0.331257177,0.257315771,-0.190911546,0.210760267,0.144292336,1.089519093,-0.225116716,-0.180361729,-0.212857026,-0.089316696,0.098444065,0.711276703,0.094324892,-0.252533931,-0.116064773,-0.110396139,-0.143433653,-0.00239962,-0.018446789,-0.17047632399999998,-0.509586335,-0.162428291,0.06958548,-0.34623218,0.407343631,0.01978817,-0.308833595,0.5550594289999999,-0.452901244,0.90206639,0.230572726,-0.209628901,0.037976249,0.538636608,0.490027934,-0.244312343,0.5744111120000001,0.189277329,0.48529716,0.308156197,0.21474985,-0.240553476,-0.183719156,0.608970968,-0.068738987,-0.115552208,0.05952330400000001,0.993969432,-0.394673765,-0.102749207,0.8564403309999999
TCGA-44-5643-01,-0.17350585899999998,0.108267146,-0.019409582,1.078624643,0.895115058,0.7816413179999999,1.386988306,0.913063685,-0.066089142,0.029737625,-0.059973510999999986,-0.000747135,1.057124192,-0.191809439,-0.791664319,-0.157557521,1.906573224,0.496507968,0.697213945,-0.933085064,0.152150598,0.524193914,-0.03180518,1.269833644,-0.040130321,-0.025316305,0.33680373,1.358048748,0.061448413,0.313345446,-0.251783977,0.391772453,0.114357928,0.759391985,-0.194564148,-0.389047677,0.097917942,1.080035536,0.033172909,0.000747135,1.861462087,0.048385434000000005,0.963373955,0.064929505,-0.5666461660000001,0.600345016,0.406877126,-0.07206085799999999,0.38596719,-0.07644513900000001,-0.293441176,0.232105167,1.037389051,0.261099301,-0.134374141,1.675663926,0.047456802,-0.830836378,3.318631943,0.060700678,0.383489862,-0.084469142,-0.293457009,0.83355826,-0.004649919000000001,1.614742677,-1.023621837,-0.048451607,-0.066916865,-0.20816218600000005,0.590406736,0.112981871,0.05783496,-0.996420162,0.334815012,-0.335648929,1.036801278,1.361220491,-2.946131957,0.218317234,-0.318182636,0.334437663,0.010886981,-2.0780794730000003,-1.243545361,-0.492534739,0.874470258,-0.076547345,-0.129961162,-0.20816218600000005,0.532633796,-1.034838745,-0.143651209,-0.316589209,1.039502937,0.264720373,-0.227829351,-0.221668424,-1.185175971,-0.080201539,-0.451999291,-0.234682118,0.114950684,0.166946882,-0.5031820220000001,-0.4927906620000001,-0.113678747,-0.513151256,0.146001076,-0.020406872,0.206938649,0.294208347,-1.049915806,0.248206859,0.392168668,-0.043430462,0.127776489,-0.639911576,0.6586371560000001,-0.215792068,0.451808381,0.280270302,0.092763694,0.119792845,-0.317668999,0.351737728,0.175297516,0.074698656,0.139315831,2.8554525610000003,0.34950157600000004,0.049512763,-5.779165412999999,-0.482653346,-0.196112734,-0.463000257,1.144917898,0.501239926,0.369551867,-0.471688234,0.235082146,-0.160811907,-0.452089021,-0.211353289,-0.262571045,0.433371934,-0.061500538,0.549319364,0.040113918,-0.143903704,-0.30027348600000003,-0.230810626,0.452406285,-0.446001446,0.51427054,0.899662425,0.166707053,-0.263784013
TCGA-44-5644-01,-0.067497428,-0.000625525,0.4083101,0.463046831,0.51844186,0.546404553,-1.23568315,-1.156483908,-0.112851365,0.725984698,-0.048757217,-0.095225428,1.558561115,0.352079273,0.582129192,-0.197713947,-0.276555019,0.701970023,-0.109389873,-0.131772366,0.220100347,0.192629944,-0.183991664,0.7363948,-0.070543266,-0.030078179,0.427052634,0.216127013,0.173278042,-0.008895873,-0.36245519,0.495218472,-0.045679781,0.981545746,0.099847041,-0.728078744,0.235442807,1.315844405,0.961152946,-0.078091496,0.529943274,0.113096056,-0.28359502600000003,0.112901354,0.4807913270000001,0.050597418,0.543421101,0.7037184459999999,-0.045976908,-0.086242767,0.3881082770000001,0.11125092,-0.954739411,0.122006084,1.592188093,0.8738731590000001,-0.235228871,0.224794166,1.538413801,-0.20414618,0.196118525,-0.956729006,-0.196743235,2.031375029,0.010713317,3.0325087610000003,0.219091056,0.233778892,-0.320292428,-0.097163123,-0.023047974,0.115088118,0.434707665,-0.028731259,0.191478931,0.111221164,0.269457581,0.546408886,-0.441568444,0.321859336,-0.200956561,0.307668035,-0.120291126,3.051104795,1.158468195,-0.35666341799999995,0.052034505,0.07120204200000001,3.533334179,-0.035570586,0.266069493,0.460575317,-0.097317406,-0.061398228,-0.127597571,-0.12642043,-0.5197212729999999,-0.208630328,-0.328097622,-0.355506579,-0.152804149,-0.358147654,-0.221616095,0.0007374980000000001,-0.277009224,0.02105168,-0.093487138,-0.8630319320000001,-0.103835262,0.050884535,0.303454252,-0.12688273,-0.104442492,-0.008028516,-0.197879151,-0.120697301,0.000625525,0.029546678,-0.418277709,-0.337514042,0.985624885,0.025687079,0.12188413,-0.015286346,0.001403617,0.493636153,0.272297678,0.629213684,0.323998394,1.110384337,0.897991946,-0.023217036,-0.10633964,-0.457946979,-0.501151675,0.14690378099999998,0.730451588,-0.10633964,0.035963291,-0.142703585,0.612215038,0.310628384,-0.100998983,0.439570077,-0.106248916,-0.066171955,0.138092047,0.049150687,-0.5116496739999999,-0.0071600369999999984,-0.21058035100000005,0.398511791,-0.20727276,-0.200800983,1.134152504,-0.967838855,0.182663452,-0.42385801
TCGA-44-5645-01,0.415488378,0.147058258,-1.116143141,-0.468575824,0.431281247,0.422693395,-1.010734369,-0.279454364,0.31694948,-0.126818601,0.149103881,0.31352852600000003,-1.334910761,0.5798924320000001,1.11885677,-0.268737224,-0.67002563,0.298638592,0.059030255,0.147510577,0.386399739,-0.139767259,-0.289248188,-0.097439001,0.004066072,0.150901623,0.057115960999999986,-0.250713667,-0.282719856,0.735677245,-0.128066369,-0.35007342700000005,-0.001849133,-0.541525507,-0.173137827,1.5741575769999998,-0.293713202,-0.225615314,-0.6339759189999999,1.225169525,-1.214900243,0.010801698,-0.6743805079999999,-0.103861722,0.051537659000000006,-0.16876860600000002,0.478867511,-0.01921801,0.342856314,0.159449769,0.076552043,0.7663116740000001,-1.12487331,0.090257327,1.657535737,-0.296411302,0.470105476,0.8435219340000001,-0.60509723,-0.012123458,-0.49728725,0.5670890270000001,-0.154107348,-0.741207208,0.26597781,0.837684274,-0.27787454300000003,-0.052899740999999986,0.022462031,0.300964007,0.08481083,-0.171631494,-0.482609877,0.162094488,-0.011625927,-0.05698579,-0.00074289,-0.426164114,1.722716701,-0.024422966,-0.223088083,0.019056445,0.26472100600000004,0.471906252,0.654287969,0.008967403,-0.054539018,-0.308886019,-1.6436235259999998,-0.055451651,-0.180485485,0.647414856,0.119885512,-0.439825706,-0.035633852,-0.202945575,0.17944204,0.21959464,1.221791965,0.064311872,0.223657077,-0.115887544,0.06966365599999999,0.026872896,-0.102280631,-0.157629566,-0.002045699,-0.31719016,0.00213794,-0.074841967,0.088789472,0.4206813170000001,0.741957086,-0.176086078,0.177280931,-0.059009973,0.188077007,-0.373100831,0.490129782,0.55769359,-0.566019235,0.0027946620000000003,0.097839312,0.379764546,0.049342888,-0.480415015,-0.218250244,-0.188640537,-0.262022707,-1.643719902,-0.31026405,0.237215061,0.917178,1.474039397,0.196648014,-0.050369434000000005,-0.455546934,0.508274059,-0.137287098,-0.058231773,0.965240646,0.471555925,0.247989018,-0.216549231,0.303225334,0.2659507,-0.249229101,-0.391283946,-0.08182049400000001,-0.424631901,0.023453688,-0.546479821,0.156718893,-0.531939585,0.102778742,-0.7825005,-0.386432991,0.5293446629999999
TCGA-44-6145-01,0.068670011,-0.091218315,-0.27394843,-0.116280008,-0.125219061,0.976946934,0.004080814,0.131565055,0.10236334,0.165888414,-0.009626656,-0.144789396,-0.310994106,-0.033789573,-0.565590382,0.115763612,-0.29238007,0.32203848,0.399886612,0.206717441,0.012089854,-0.08660643900000001,-0.042350044,-0.340223591,0.012535769,0.056923015999999986,0.147747255,0.7566689240000001,0.21592872,-0.088857495,-0.204802337,0.190633377,0.057221645,0.952809871,1.109805977,-0.225279728,0.12763582199999998,-0.031566526,-0.104286685,-0.018823105,-0.16187479300000002,-0.037197502,0.529901647,-0.191162249,0.063450973,-0.238903977,0.17958693,-0.237329625,-0.034743803,0.481016007,-0.199312911,-0.027187925,-0.316675152,-0.012775648999999998,0.448119652,0.369565669,1.35598857,-0.094037154,0.479107102,0.041878523,-0.016327556,-0.220546692,0.510147577,1.753134269,-0.188093794,-1.046872209,0.807031559,-0.026112193,-0.010641853,-0.083999659,-0.077494453,0.186659744,0.184498184,0.051377027,0.214757574,0.05721000900000001,0.062994783,0.364655198,-1.582991436,0.167499343,0.289573953,0.265672972,-0.004080814,0.8335949290000001,0.7351106909999999,-0.206311897,0.101923508,0.227331475,1.881437485,1.582923215,-0.139978395,0.640120869,-0.007513668,-0.317042013,-0.205273133,-0.107601895,-0.06204542,-0.241036977,0.428338655,-0.280334013,-0.009626656,0.450802353,0.128969211,-0.150858084,-0.258485859,-0.01920266,-0.068345504,0.456123824,-0.07247126200000001,0.058415883,0.096667349,0.297088487,-0.33798584,-0.146039007,0.079996554,2.204648927,-0.104550533,-0.100880811,0.542795284,-0.097989555,-0.093846883,-0.076926888,-0.043597864000000014,-0.054505347,1.809652232,0.310955098,0.094317284,0.653170858,0.06618609,0.066834272,0.023037648,0.377048346,-1.03052286,0.811463218,0.036174015,-0.402049572,2.306115269,-0.162736986,-0.062327408,-0.08485138800000001,1.095128855,-0.218115916,-0.286636544,-0.351918203,1.507270973,0.059026887,0.17000852100000002,-0.092285651,-0.408080882,-0.180501635,0.43292487,0.10568037,0.077682721,-0.096291799,0.249686077,0.35791569700000003,-0.160640653,0.490457318
TCGA-44-6146-01,0.098090871,0.014166506,0.32554848,-0.29691478,-0.271047297,-0.128979073,0.022676098,0.556525323,0.328906235,0.445123714,-0.01607153,0.179008467,-0.422900919,-0.320612315,1.952994944,0.42968575,0.268586813,0.164393488,-0.465511968,0.488552389,-0.134842218,-0.227493098,-0.164683439,-0.640788581,-0.096989589,-0.018329653,0.068810977,-0.492977943,-0.067071723,-0.079002185,-0.183349214,0.335612265,-0.013878499,-0.414443427,-0.136331493,1.496216067,-0.245197493,-0.565537435,1.397413625,-0.109034413,-1.494344144,-0.104048905,-0.3804596220000001,-0.260542853,0.24060267,-0.163218738,1.611004794,-0.146866743,-0.333696383,-0.100932273,0.42543309,-0.002113006,-0.113301074,0.779418078,-1.004250767,-0.754255543,-0.24739611600000005,-0.145888027,-0.561851442,0.113328055,0.166938269,1.021727395,0.13698868,-0.52985545,-0.129858478,-0.577814085,1.978209733,0.033168076,-0.055717565,0.05279141,0.498199503,0.114251797,0.045015367,1.299714975,0.015897681,-0.399179479,-0.489863845,-0.568785154,2.7356076860000003,-0.16292393800000002,0.060783483,-0.311000695,-0.04785386,0.492498108,1.028086205,0.17868546300000002,-0.421787979,0.55078047,0.27219962,-0.29298256300000003,-0.401701218,1.3708959319999998,0.004653815,0.033153155,-0.125869384,-0.268852303,0.765844944,0.397581977,1.3598323630000002,-0.257980521,-0.035864042,-0.002743666,-0.155718276,0.517565495,-0.424664625,0.06794765400000001,0.101650097,1.05496015,-0.192128739,-0.122368628,0.058031297,-0.055635562,1.148460417,-0.07223519,0.010707224,-0.08982378199999999,-0.195688374,-0.078984345,0.654711123,0.000356229,0.232452169,0.044654966,0.194852731,0.008551145999999999,-0.390831573,1.5702289109999998,-0.218733679,0.113840064,-0.230834303,-1.241989499,1.281150773,0.898805344,-2.027309664,-0.091738908,0.47728352,1.4294543030000002,2.436282275,-0.03298782,-0.250564009,-0.15694075,2.902353611,1.338302154,0.024528149,-1.02763829,-0.140843326,0.575796977,0.74049991,0.143703004,0.6180562,-0.000356229,0.5987136239999999,-0.082174932,0.027734416,-0.14451539300000002,-0.039392523,-1.487814203,-0.369174303,1.25331807
TCGA-44-6147-01,0.039023659,0.027167705,-0.618709728,-0.268596885,0.250211557,-0.090397505,-0.791663949,-0.123724191,0.009706403,-0.036118554,0.029347979,0.208208181,-0.033753839,0.266283512,1.821195805,0.308486482,-0.143937935,0.187059605,0.410266744,-0.217731251,-0.023166023,-0.323613857,-0.41329708,0.259212759,-0.242378606,0.4351511420000001,0.011540023,-0.343829581,0.03407691,0.395156884,0.104229957,0.020652352,-0.0016714000000000002,-0.189001919,-0.211209153,1.781257268,-0.215271941,0.149100549,-0.235169601,0.230657564,-0.998595488,0.124392885,-0.423627258,-0.149248156,-0.083020203,-0.149485585,-0.251870618,-0.091800992,0.299668184,0.240881119,0.344427499,0.528375748,-0.596849977,-0.120616297,0.041677305,-0.363460202,-0.184362411,0.526425452,-0.5029734810000001,0.209855555,-0.075691311,0.7797547859999999,0.5508181839999999,-0.199632086,0.165231131,-0.425428885,0.7727552409999999,-0.102934115,0.08457761800000001,-0.095367879,0.261840042,0.048104031,0.062183128,0.342244648,-0.150550926,-0.134721925,-0.038324836,-0.344064866,1.726851902,-0.001870539,-0.236674082,-0.185330244,0.013775195,0.032468386,1.015115381,-0.036815858,-0.11546195,-0.169264282,0.494084591,-0.17052044800000002,-0.122207305,0.131534987,0.047739247,0.074858492,0.122783155,-0.046337300000000005,0.557429205,0.164659627,0.436278833,0.262471356,-0.017939871,-0.315451038,0.010218087,0.214627296,0.49497343,-0.05766262,-0.050533177,-0.281440932,0.253419753,-0.061063962,0.243802065,0.213565554,1.860436482,-0.206961843,-0.013636696,-0.036965286,0.094203044,0.331597006,0.762075752,0.13240912,-0.354237711,-0.057833977,-0.124299976,0.265548959,0.00321657,-0.135245381,-0.121987552,-0.54685179,-0.095509799,-0.28167792,-0.268565082,0.200470582,-0.366084541,0.685764209,0.458524746,-0.169085677,0.399111149,0.528987016,-0.157245545,-0.337239588,0.6902909859999999,0.209549682,0.170833132,0.002696188,0.305716466,0.310565421,-0.045301536,0.0016714000000000002,0.06873528400000001,-0.358369283,0.468742846,-0.273225855,-0.202454961,-0.159711863,0.387254778,-0.694615037,-0.202844467,0.56078897
TCGA-44-6148-01,0.189785956,0.191918819,-1.711536598,-0.07402829799999999,-0.7035793109999999,0.433653933,-1.293069161,0.208091465,1.266192779,-0.089679774,-0.191351818,0.112371042,0.126553649,-2.146682804,-1.631521573,-1.032212008,-0.873115207,0.152867085,-0.8520186120000001,-0.051344503,-0.094321595,0.347675251,-0.647131291,-0.07153124200000001,-0.047961544,-0.076011964,0.154194199,0.038012612,-0.322667276,-0.4697018220000001,-0.520756066,-0.090505245,0.07654538599999999,-0.015336665,-1.23242972,-1.082476368,0.0243376,0.52777841,-0.298661451,3.00014182,0.6754754829999999,-0.384319652,0.325771485,0.570905321,-0.472409406,0.188524657,-1.773668548,0.447104231,-0.241815923,0.265928299,-0.8343566640000001,0.343445155,0.089144929,0.157411275,-2.781872904,0.814034975,0.910582231,-0.467056574,1.5291301119999998,-0.388622958,0.258266567,-0.604069995,-0.31130571100000004,0.064019164,0.433144496,0.358026302,-0.295687024,-0.16099543,0.017909053,0.269301915,-0.366899333,-0.699596215,-0.337239515,-0.08521361599999999,0.339427273,-0.16344741699999998,0.376756511,0.08203400000000001,-3.669463617,-0.105808008,-0.862518852,-0.108812598,0.005443743000000001,0.217432829,0.291717509,-0.499803765,0.322456632,-0.057154082,-0.559756203,0.024077592,0.97016278,-0.711516375,0.00497427,-0.22704432,0.642396176,-0.211723457,0.54462953,-0.113414755,-0.8118507340000001,0.7422359270000001,-0.013020317,0.15089203699999998,0.871861716,-0.44770649,0.241114243,-0.836629643,-0.195013855,0.102522851,-0.035273029,0.328078714,-0.486611127,-0.869957905,-0.122081384,0.574069325,0.358946617,0.261038621,0.377582769,-0.3919145,0.112576339,0.647708519,-0.134920782,-0.193539761,0.209008956,0.285927988,-0.037180891,-0.093975096,0.477935323,-1.367722209,0.101367011,-0.622780942,-0.09547282,-1.576339246,-4.100987264,-0.856471784,0.167840567,-0.510024624,-1.314309744,0.267023045,-0.228004794,0.8279251479999999,-1.501093465,-1.508501093,0.42753332,-0.544661529,-0.064698059,-0.002861999,-0.418481036,0.356377396,0.040320088,-0.111706863,-0.196851288,0.433655843,-0.29615382,-0.067828388,0.030942193,-0.668357018,0.108318153,0.360793581
TCGA-44-6774-01,0.080293052,0.321469232,2.316221246,1.134193666,-1.219265815,0.110364926,-0.525758825,0.17820145899999998,0.212130663,0.093718313,-0.126722967,0.058365687,1.724274382,-1.685280719,-0.75725925,-1.858770933,-0.8197174,0.048307465999999986,-1.076574124,-0.032781289,-0.250487642,-0.8539625759999999,0.34406021299999995,-0.436222221,-0.035616456,0.16506532599999998,-0.033884865,-0.102899946,-0.21300275,0.00563371,0.199835974,0.34492215600000004,-0.012071568,0.446584786,-0.207631402,-1.358094456,1.076297344,0.271101479,0.54396735,0.473935361,0.775270564,0.126350599,-0.159421999,0.071826057,0.567854802,-0.35232530100000004,-0.882969133,-0.286887779,0.062565035,0.087220688,-1.859840163,0.048898571,0.980595483,-0.033665708,0.884340218,0.24633125600000005,-0.439354289,-0.847898052,0.7970830059999999,-0.043421522,-0.8596437690000001,-1.198363304,-0.237134773,-0.178231255,0.130199037,1.065338559,-0.210787077,-0.00733412,-0.435848511,0.16800531300000002,-0.605388304,0.241068927,-0.5639678370000001,0.511305627,-0.271102591,-0.189990586,-0.5061078370000001,-0.330554993,1.076042018,0.237923689,0.00230326,0.07584689900000001,0.09049593,-0.558480193,0.103609106,-0.554027199,-0.345820653,-0.305890521,1.72542864,0.121280493,0.791428825,-0.469263416,0.319234415,0.211896328,-0.044391688,-0.872262153,-0.194873843,0.11385443,-0.931804557,0.303162624,0.022373881,0.332586548,-0.329679488,-0.193097482,0.920542975,-0.892940827,0.049410404000000005,-0.252603005,-0.53043325,0.187390341,-0.552526001,0.119591339,-0.30298859,-0.601902437,0.061048552,0.630568334,0.332781121,-0.06702425099999999,-1.025602689,0.109241342,0.525205096,-0.144870609,0.138553347,0.306974724,-0.035398832000000005,0.421696778,0.49384761,-0.300232617,0.067556191,-0.757331874,0.120305789,-1.746038066,-0.5626333579999999,-0.555270406,-1.4735589,-0.16335956599999998,-2.322162392,-0.048482799000000014,0.647646239,0.744381305,0.155233849,-1.931716241,-0.342807552,0.381620933,-0.10042658,-0.467620036,-0.218048813,-0.6564075460000001,-1.148528097,0.050086126,-0.553450643,0.72863322,-0.341270089,-0.066831548,0.81324359,-1.051602514,-0.127589388,-0.007258909
TCGA-44-6775-01,-0.190184238,-0.041902282,-0.072233399,-0.0402904,-0.05743221,0.25572716300000004,0.249822163,0.332673224,-0.180189098,-0.051581462,0.005475195,0.203035457,-0.8026342209999999,0.065814093,-0.13588053,0.266209559,0.54457835,0.062844213,-0.061572548,0.204288475,0.168048907,-0.093045795,0.084501091,-0.120562508,-0.039494451,0.228541512,0.244114647,0.011682645,0.196520251,0.91622565,-0.37405435,-0.06110033,-0.036833542,-0.31754239,1.1441969909999998,-0.219957631,0.031271812,-0.092427301,-1.01489349,-0.158275885,-0.15718552800000002,0.415623538,0.183070141,-0.108488657,-0.051754122,0.406378391,-0.7303007029999999,-0.021731432,0.254425667,0.587001976,0.320620977,0.298117379,-0.340434931,-0.17983132300000002,1.621166941,-0.266345436,-0.327407827,0.126925498,-0.120515829,0.446147149,-0.040479984,0.516965169,-0.656218081,1.427336155,-0.047370966,0.6864400970000001,0.420720336,0.066575413,0.07654314200000001,-0.2789312,-0.148353201,0.117324189,-0.26071248,-0.121791423,0.129627975,-0.270821875,0.19233264,0.222545464,1.182524539,-0.078715277,0.080051659,-0.136455366,-0.077474107,-0.241052212,1.264929437,0.081629511,-0.07482436599999999,-0.117674137,0.816796005,1.367933328,0.260082674,-0.47964611,-0.307180361,0.473896851,0.319326579,0.040020965,0.423275337,0.044498397,0.553730575,-0.018593972,0.01599247,-0.50204652,-0.005776791999999999,0.30643848100000004,0.346233453,-0.275079089,-0.341575555,-0.60766005,0.098336727,-0.055489798,0.373548445,0.7968244999999999,0.852580351,-0.068484313,-0.06925282,0.108478216,0.043993903,0.04120851,0.35217337,-0.305044819,-0.187168129,0.008300036,-0.001960803,-0.062224105,1.572229888,-0.098688202,0.04170293,0.8345608959999999,-0.148852662,-0.373874809,-0.184326848,-0.027331381,-0.92080543,-0.612035794,0.180984824,0.618697617,-0.116215616,0.3720272670000001,-0.000599721,0.023194541000000003,1.1060948659999998,-0.249783943,-0.367838408,-0.236425818,1.521402495,0.467805538,-0.056644849,0.103118959,0.08419904800000001,-0.011862346,-0.019118362,0.866161053,-0.077331898,0.113109729,0.009314594,0.700068914,0.005220402,0.037323763
